iter	Passed	Remaining
4905	269105	3022033
4906	269152	3021894
4907	269201	3021767
4908	269252	3021677
4909	269329	3021864
4910	269381	3021779
4911	269421	3021559
4912	269471	3021443
4913	269522	3021345
4914	269568	3021197
4915	269610	3021002
4916	269672	3021018
4917	269722	3020913
4918	269792	3021033
4919	269839	3020887
4920	269914	3021060
4921	269991	3021245
4922	270052	3021264
4923	270111	3021254
4924	270164	3021174
4925	270214	3021065
4926	270264	3020958
4927	270307	3020774
4928	270351	3020596
4929	270397	3020448
4930	270440	3020260
4931	270478	3020008
4932	270526	3019887
4933	270572	3019730
4934	270616	3019552
4935	270672	3019514
4936	270710	3019264
4937	270753	3019084
4938	270811	3019060
4939	270851	3018839
4940	270888	3018588
4941	270937	3018468
4942	270987	3018358
4943	271043	3018315
4944	271098	3018268
4945	271138	3018051
4946	271187	3017926
4947	271227	3017710
4948	271257	3017381
4949	271295	3017137
4950	271333	3016896
4951	271366	3016599
4952	271407	3016393
4953	271447	3016165
4954	271505	3016153
4955	271555	3016043
4956	271612	3016007
4957	271648	3015748
4958	271691	3015565
4959	271745	3015500
4960	271779	3015210
4961	271809	3014880
4962	271850	3014680
4963	271894	3014498
4964	271927	3014206
4965	271966	3013972
4966	272033	3014056
4967	272068	3013783
4968	272107	3013553
4969	272148	3013345
4970	272196	3013221
4971	272242	3013066
4972	272297	3013008
4973	272378	3013247
4974	272416	3013012
4975	272457	3012798
4976	272491	3012521
4977	272534	3012330
4978	272576	3012131
4979	272619	3011955
4980	272654	3011674
4981	272705	3011587
4982	272745	3011362
4983	272780	3011091
4984	272819	3010863
4985	272856	3010610
4986	272892	3010351
4987	272935	3010172
4988	273005	3010285
4989	273060	3010235
4990	273137	3010421
4991	273188	3010325
4992	273239	3010230
4993	273294	3010178
4994	273355	3010196
4995	273414	3010189
4996	273497	3010448
4997	273554	3010409
4998	273600	3010261
4999	273641	3010057
5000	273682	3009854
5001	273725	3009672
5002	273771	3009519
5003	273811	3009298
5004	273850	3009074
5005	273892	3008878
5006	273943	3008780
5007	273978	3008508
5008	274022	3008339
5009	274057	3008072
5010	274101	3007890
5011	274208	3008411
5012	274275	3008497
5013	274324	3008372
5014	274364	3008161
5015	274409	3008004
5016	274450	3007795
5017	274488	3007553
5018	274556	3007653
5019	274596	3007430
5020	274637	3007230
5021	274675	3006994
5022	274717	3006801
5023	274758	3006592
5024	274791	3006303
5025	274833	3006105
5026	274876	3005924
5027	274923	3005786
5028	274982	3005777
5029	275046	3005823
5030	275104	3005809
5031	275146	3005613
5032	275202	3005571
5033	275241	3005351
5034	275284	3005170
5035	275336	3005081
5036	275387	3004988
5037	275435	3004860
5038	275491	3004818
5039	275550	3004817
5040	275605	3004765
5041	275649	3004591
5042	275691	3004392
5043	275742	3004300
5044	275786	3004136
5045	275830	3003959
5046	275887	3003933
5047	275958	3004050
5048	276033	3004219
5049	276107	3004378
5050	276148	3004178
5051	276202	3004114
5052	276248	3003959
5053	276293	3003798
5054	276335	3003610
5055	276375	3003399
5056	276421	3003246
5057	276473	3003160
5058	276535	3003194
5059	276592	3003164
5060	276628	3002906
5061	276677	3002789
5062	276708	3002475
5063	276751	3002292
5064	276800	3002181
5065	276841	3001972
5066	276881	3001764
5067	276919	3001532
5068	276965	3001380
5069	277014	3001258
5070	277056	3001077
5071	277101	3000916
5072	277149	3000784
5073	277188	3000565
5074	277232	3000390
5075	277284	3000304
5076	277322	3000077
5077	277360	2999843
5078	277400	2999623
5079	277445	2999465
5080	277483	2999232
5081	277531	2999113
5082	277577	2998962
5083	277623	2998813
5084	277667	2998649
5085	277706	2998422
5086	277765	2998418
5087	277810	2998258
5088	277854	2998088
5089	277903	2997968
5090	277950	2997835
5091	277992	2997644
5092	278037	2997488
5093	278083	2997341
5094	278125	2997151
5095	278166	2996953
5096	278214	2996823
5097	278250	2996573
5098	278286	2996319
5099	278322	2996061
5100	278364	2995872
5101	278415	2995775
5102	278465	2995677
5103	278535	2995781
5104	278588	2995718
5105	278633	2995552
5106	278685	2995478
5107	278722	2995228
5108	278768	2995087
5109	278797	2994753
5110	278847	2994647
5111	278898	2994552
5112	278938	2994343
5113	278981	2994164
5114	279028	2994033
5115	279132	2994513
5116	279198	2994575
5117	279279	2994807
5118	279332	2994736
5119	279383	2994643
5120	279442	2994635
5121	279483	2994439
5122	279618	2995237
5123	279727	2995772
5124	279832	2996258
5125	279911	2996461
5126	279977	2996526
5127	280032	2996474
5128	280097	2996538
5129	280153	2996500
5130	280226	2996642
5131	280267	2996442
5132	280329	2996463
5133	280376	2996327
5134	280417	2996121
5135	280483	2996189
5136	280574	2996525
5137	280636	2996548
5138	280691	2996505
5139	280744	2996431
5140	280800	2996385
5141	280876	2996564
5142	280939	2996600
5143	281001	2996618
5144	281095	2996983
5145	281154	2996981
5146	281204	2996870
5147	281259	2996827
5148	281325	2996886
5149	281375	2996780
5150	281446	2996909
5151	281515	2997005
5152	281608	2997354
5153	281694	2997634
5154	281754	2997640
5155	281814	2997637
5156	281863	2997528
5157	281924	2997541
5158	281979	2997484
5159	282049	2997593
5160	282104	2997548
5161	282150	2997396
5162	282199	2997281
5163	282249	2997175
5164	282303	2997114
5165	282370	2997191
5166	282417	2997061
5167	282472	2997007
5168	282541	2997106
5169	282599	2997086
5170	282648	2996968
5171	282712	2997012
5172	282784	2997142
5173	282843	2997137
5174	282921	2997322
5175	283028	2997823
5176	283104	2998000
5177	283170	2998067
5178	283240	2998166
5179	283314	2998319
5180	283380	2998389
5181	283448	2998472
5182	283516	2998554
5183	283598	2998789
5184	283650	2998707
5185	283730	2998920
5186	283797	2998994
5187	283862	2999051
5188	283938	2999222
5189	284011	2999359
5190	284076	2999410
5191	284142	2999477
5192	284211	2999568
5193	284264	2999504
5194	284331	2999570
5195	284391	2999579
5196	284494	3000027
5197	284552	3000014
5198	284614	3000033
5199	284694	3000245
5200	284756	3000266
5201	284823	3000339
5202	284948	3001020
5203	285017	3001122
5204	285091	3001264
5205	285169	3001458
5206	285225	3001413
5207	285310	3001679
5208	285385	3001838
5209	285458	3001968
5210	285525	3002044
5211	285591	3002107
5212	285656	3002160
5213	285706	3002056
5214	285759	3001979
5215	285834	3002143
5216	285911	3002318
5217	285963	3002238
5218	286023	3002232
5219	286092	3002326
5220	286158	3002394
5221	286229	3002508
5222	286371	3003359
5223	286452	3003588
5224	286528	3003753
5225	286590	3003770
5226	286659	3003866
5227	286727	3003952
5228	286804	3004127
5229	286877	3004261
5230	286958	3004476
5231	287024	3004542
5232	287088	3004581
5233	287150	3004601
5234	287193	3004423
5235	287242	3004310
5236	287306	3004346
5237	287359	3004267
5238	287427	3004356
5239	287491	3004393
5240	287558	3004463
5241	287639	3004683
5242	287694	3004629
5243	287751	3004595
5244	287809	3004575
5245	287885	3004743
5246	287944	3004727
5247	288000	3004691
5248	288056	3004645
5249	288105	3004529
5250	288151	3004381
5251	288198	3004247
5252	288244	3004097
5253	288290	3003947
5254	288336	3003798
5255	288402	3003866
5256	288500	3004258
5257	288612	3004793
5258	288671	3004785
5259	288818	3005693
5260	288913	3006053
5261	289011	3006446
5262	289119	3006943
5263	289187	3007027
5264	289289	3007457
5265	289390	3007875
5266	289507	3008475
5267	289588	3008687
5268	289677	3008987
5269	289803	3009670
5270	289875	3009793
5271	289936	3009797
5272	290040	3010252
5273	290145	3010712
5274	290223	3010894
5275	290262	3010673
5276	290364	3011110
5277	290469	3011567
5278	290541	3011692
5279	290658	3012277
5280	290742	3012521
5281	290866	3013186
5282	290948	3013410
5283	291011	3013435
5284	291084	3013560
5285	291152	3013642
5286	291220	3013718
5287	291316	3014088
5288	291394	3014267
5289	291430	3014016
5290	291503	3014149
5291	291557	3014083
5292	291621	3014123
5293	291675	3014057
5294	291778	3014493
5295	291814	3014236
5296	291917	3014676
5297	291974	3014642
5298	292018	3014476
5299	292059	3014277
5300	292112	3014195
5301	292151	3013978
5302	292209	3013947
5303	292373	3015023
5304	292472	3015415
5305	292499	3015067
5306	292549	3014963
5307	292605	3014918
5308	292668	3014942
5309	292753	3015200
5310	292812	3015183
5311	292873	3015189
5312	292929	3015140
5313	292975	3014988
5314	293037	3015009
5315	293139	3015430
5316	293251	3015965
5317	293356	3016418
5318	293463	3016892
5319	293558	3017247
5320	293592	3016979
5321	293699	3017456
5322	293779	3017655
5323	293898	3018257
5324	293991	3018591
5325	294096	3019044
5326	294202	3019509
5327	294283	3019716
5328	294339	3019677
5329	294402	3019692
5330	294471	3019783
5331	294549	3019961
5332	294636	3020228
5333	294699	3020255
5334	294789	3020552
5335	294860	3020664
5336	294934	3020801
5337	294994	3020794
5338	295051	3020754
5339	295138	3021023
5340	295252	3021568
5341	295332	3021764
5342	295390	3021744
5343	295494	3022185
5344	295604	3022692
5345	295634	3022376
5346	295670	3022123
5347	295714	3021952
5348	295759	3021788
5349	295808	3021666
5350	295886	3021851
5351	295955	3021928
5352	296018	3021950
5353	296070	3021868
5354	296113	3021689
5355	296179	3021738
5356	296254	3021887
5357	296340	3022139
5358	296419	3022326
5359	296486	3022397
5360	296538	3022304
5361	296616	3022473
5362	296683	3022539
5363	296749	3022595
5364	296807	3022570
5365	296840	3022284
5366	296899	3022265
5367	296940	3022062
5368	296980	3021854
5369	297031	3021759
5370	297078	3021612
5371	297124	3021469
5372	297167	3021284
5373	297216	3021162
5374	297284	3021240
5375	297360	3021398
5376	297412	3021301
5377	297454	3021116
5378	297493	3020898
5379	297527	3020623
5380	297567	3020415
5381	297615	3020281
5382	297652	3020041
5383	297697	3019878
5384	297737	3019668
5385	297795	3019640
5386	297842	3019508
5387	297875	3019223
5388	297923	3019091
5389	297980	3019052
5390	298020	3018850
5391	298077	3018804
5392	298124	3018669
5393	298164	3018463
5394	298204	3018245
5395	298248	3018081
5396	298291	3017904
5397	298339	3017771
5398	298381	3017583
5399	298412	3017284
5400	298448	3017033
5401	298490	3016840
5402	298525	3016578
5403	298560	3016324
5404	298596	3016075
5405	298637	3015875
5406	298680	3015691
5407	298722	3015509
5408	298762	3015296
5409	298803	3015098
5410	298841	3014868
5411	298879	3014644
5412	298928	3014522
5413	298971	3014345
5414	299027	3014299
5415	299100	3014425
5416	299146	3014269
5417	299194	3014147
5418	299242	3014014
5419	299292	3013908
5420	299330	3013678
5421	299373	3013504
5422	299411	3013274
5423	299453	3013086
5424	299496	3012905
5425	299554	3012881
5426	299592	3012649
5427	299630	3012424
5428	299663	3012147
5429	299711	3012017
5430	299747	3011768
5431	299800	3011690
5432	299847	3011555
5433	299908	3011562
5434	299966	3011533
5435	300024	3011506
5436	300078	3011438
5437	300125	3011295
5438	300170	3011139
5439	300225	3011086
5440	300298	3011207
5441	300360	3011217
5442	300416	3011173
5443	300471	3011121
5444	300520	3010997
5445	300562	3010808
5446	300601	3010591
5447	300641	3010393
5448	300669	3010064
5449	300721	3009972
5450	300771	3009869
5451	300823	3009781
5452	300868	3009627
5453	300927	3009603
5454	300989	3009623
5455	301052	3009646
5456	301103	3009546
5457	301152	3009432
5458	301190	3009198
5459	301227	3008966
5460	301281	3008901
5461	301326	3008743
5462	301365	3008524
5463	301421	3008476
5464	301472	3008376
5465	301514	3008195
5466	301557	3008017
5467	301602	3007860
5468	301646	3007697
5469	301677	3007397
5470	301715	3007176
5471	301772	3007140
5472	301814	3006954
5473	301863	3006837
5474	301897	3006571
5475	301939	3006379
5476	301986	3006246
5477	302028	3006064
5478	302066	3005838
5479	302116	3005724
5480	302157	3005531
5481	302197	3005327
5482	302238	3005135
5483	302281	3004960
5484	302314	3004683
5485	302360	3004530
5486	302409	3004422
5487	302470	3004425
5488	302539	3004504
5489	302581	3004322
5490	302625	3004154
5491	302673	3004024
5492	302722	3003917
5493	302752	3003605
5494	302797	3003449
5495	302843	3003303
5496	302883	3003103
5497	302931	3002978
5498	302984	3002899
5499	303032	3002777
5500	303108	3002924
5501	303170	3002943
5502	303229	3002927
5503	303291	3002934
5504	303331	3002731
5505	303379	3002612
5506	303423	3002447
5507	303464	3002248
5508	303506	3002063
5509	303548	3001878
5510	303587	3001666
5511	303641	3001596
5512	303673	3001318
5513	303705	3001032
5514	303750	3000877
5515	303811	3000879
5516	303867	3000835
5517	303933	3000892
5518	304017	3001116
5519	304076	3001105
5520	304127	3001006
5521	304180	3000927
5522	304231	3000836
5523	304294	3000859
5524	304341	3000719
5525	304378	3000486
5526	304423	3000337
5527	304471	3000216
5528	304507	2999970
5529	304550	2999794
5530	304585	2999545
5531	304621	2999295
5532	304662	2999103
5533	304696	2998846
5534	304735	2998629
5535	304772	2998400
5536	304803	2998105
5537	304843	2997906
5538	304889	2997756
5539	304926	2997523
5540	304974	2997399
5541	305017	2997228
5542	305061	2997061
5543	305098	2996835
5544	305143	2996680
5545	305179	2996435
5546	305226	2996302
5547	305260	2996038
5548	305302	2995855
5549	305345	2995683
5550	305410	2995730
5551	305482	2995842
5552	305545	2995864
5553	305600	2995811
5554	305643	2995638
5555	305682	2995420
5556	305728	2995277
5557	305768	2995077
5558	305851	2995299
5559	305916	2995336
5560	305954	2995116
5561	306003	2995003
5562	306050	2994867
5563	306088	2994646
5564	306128	2994445
5565	306169	2994255
5566	306200	2993968
5567	306234	2993709
5568	306276	2993524
5569	306322	2993378
5570	306390	2993449
5571	306450	2993444
5572	306499	2993333
5573	306543	2993170
5574	306599	2993126
5575	306659	2993122
5576	306701	2992939
5577	306763	2992947
5578	306817	2992888
5579	306867	2992784
5580	306908	2992591
5581	306942	2992335
5582	306979	2992101
5583	307022	2991929
5584	307056	2991673
5585	307134	2991836
5586	307177	2991670
5587	307214	2991437
5588	307253	2991224
5589	307286	2990959
5590	307323	2990727
5591	307366	2990558
5592	307409	2990390
5593	307445	2990151
5594	307484	2989939
5595	307537	2989857
5596	307569	2989582
5597	307608	2989369
5598	307642	2989119
5599	307681	2988909
5600	307719	2988686
5601	307757	2988464
5602	307797	2988264
5603	307851	2988198
5604	307893	2988019
5605	307929	2987783
5606	307973	2987622
5607	308018	2987470
5608	308056	2987253
5609	308094	2987032
5610	308122	2986718
5611	308172	2986614
5612	308211	2986407
5613	308253	2986230
5614	308297	2986062
5615	308344	2985932
5616	308382	2985715
5617	308425	2985549
5618	308455	2985250
5619	308499	2985089
5620	308541	2984910
5621	308582	2984716
5622	308618	2984482
5623	308649	2984199
5624	308693	2984034
5625	308739	2983896
5626	308790	2983804
5627	308833	2983636
5628	308911	2983804
5629	308965	2983740
5630	309001	2983502
5631	309046	2983349
5632	309094	2983234
5633	309139	2983078
5634	309181	2982899
5635	309217	2982669
5636	309258	2982471
5637	309323	2982515
5638	309362	2982313
5639	309393	2982028
5640	309437	2981869
5641	309475	2981645
5642	309533	2981621
5643	309580	2981493
5644	309635	2981440
5645	309671	2981209
5646	309721	2981107
5647	309771	2980999
5648	309813	2980822
5649	309870	2980792
5650	309918	2980672
5651	309979	2980674
5652	310023	2980514
5653	310071	2980391
5654	310113	2980219
5655	310153	2980013
5656	310187	2979762
5657	310244	2979733
5658	310280	2979493
5659	310359	2979671
5660	310435	2979822
5661	310488	2979750
5662	310532	2979585
5663	310556	2979239
5664	310597	2979048
5665	310635	2978834
5666	310679	2978673
5667	310726	2978542
5668	310779	2978468
5669	310846	2978533
5670	310900	2978471
5671	310950	2978369
5672	311009	2978357
5673	311064	2978306
5674	311108	2978141
5675	311156	2978020
5676	311207	2977934
5677	311251	2977773
5678	311341	2978057
5679	311381	2977860
5680	311437	2977811
5681	311469	2977547
5682	311509	2977342
5683	311546	2977122
5684	311588	2976949
5685	311638	2976839
5686	311684	2976707
5687	311724	2976505
5688	311755	2976230
5689	311802	2976100
5690	311858	2976049
5691	311910	2975967
5692	311990	2976155
5693	312042	2976072
5694	312078	2975844
5695	312122	2975683
5696	312160	2975465
5697	312200	2975272
5698	312245	2975128
5699	312295	2975029
5700	312337	2974852
5701	312402	2974889
5702	312442	2974694
5703	312475	2974435
5704	312523	2974316
5705	312572	2974201
5706	312616	2974050
5707	312665	2973938
5708	312711	2973795
5709	312749	2973581
5710	312790	2973394
5711	312850	2973395
5712	312926	2973537
5713	312989	2973562
5714	313048	2973551
5715	313112	2973580
5716	313167	2973534
5717	313220	2973454
5718	313257	2973238
5719	313293	2972999
5720	313336	2972833
5721	313377	2972651
5722	313418	2972462
5723	313459	2972280
5724	313493	2972027
5725	313546	2971952
5726	313602	2971915
5727	313641	2971704
5728	313670	2971409
5729	313702	2971143
5730	313744	2970969
5731	313791	2970841
5732	313834	2970667
5733	313881	2970538
5734	313924	2970375
5735	313977	2970305
5736	314023	2970172
5737	314063	2969972
5738	314121	2969950
5739	314162	2969762
5740	314210	2969648
5741	314265	2969596
5742	314315	2969495
5743	314358	2969332
5744	314406	2969212
5745	314456	2969110
5746	314498	2968940
5747	314534	2968702
5748	314580	2968567
5749	314628	2968451
5750	314673	2968302
5751	314709	2968077
5752	314752	2967908
5753	314792	2967711
5754	314840	2967597
5755	314890	2967497
5756	314937	2967372
5757	314982	2967221
5758	315037	2967172
5759	315076	2966974
5760	315119	2966808
5761	315159	2966615
5762	315201	2966441
5763	315245	2966282
5764	315292	2966156
5765	315349	2966121
5766	315398	2966010
5767	315458	2966010
5768	315520	2966021
5769	315568	2965903
5770	315612	2965747
5771	315667	2965701
5772	315722	2965650
5773	315764	2965470
5774	315822	2965446
5775	315868	2965317
5776	315907	2965110
5777	315945	2964896
5778	315980	2964664
5779	316021	2964478
5780	316054	2964221
5781	316098	2964068
5782	316144	2963933
5783	316198	2963867
5784	316233	2963633
5785	316304	2963728
5786	316376	2963837
5787	316436	2963835
5788	316516	2964014
5789	316585	2964094
5790	316641	2964054
5791	316710	2964134
5792	316763	2964059
5793	316830	2964121
5794	316877	2963998
5795	316928	2963902
5796	316965	2963687
5797	317008	2963522
5798	317081	2963633
5799	317126	2963492
5800	317171	2963345
5801	317221	2963250
5802	317259	2963040
5803	317299	2962844
5804	317332	2962591
5805	317384	2962513
5806	317434	2962416
5807	317475	2962232
5808	317525	2962128
5809	317574	2962020
5810	317617	2961864
5811	317661	2961704
5812	317702	2961529
5813	317745	2961357
5814	317787	2961190
5815	317843	2961145
5816	317876	2960894
5817	317916	2960698
5818	317960	2960548
5819	318005	2960399
5820	318051	2960268
5821	318100	2960156
5822	318133	2959902
5823	318188	2959847
5824	318218	2959564
5825	318260	2959396
5826	318310	2959297
5827	318371	2959302
5828	318419	2959189
5829	318480	2959190
5830	318527	2959065
5831	318573	2958935
5832	318624	2958847
5833	318665	2958657
5834	318701	2958433
5835	318753	2958353
5836	318802	2958245
5837	318867	2958287
5838	318901	2958047
5839	318947	2957910
5840	318999	2957829
5841	319037	2957624
5842	319074	2957402
5843	319124	2957308
5844	319188	2957340
5845	319233	2957193
5846	319283	2957094
5847	319357	2957228
5848	319416	2957214
5849	319474	2957184
5850	319516	2957013
5851	319548	2956750
5852	319584	2956524
5853	319623	2956327
5854	319661	2956113
5855	319711	2956023
5856	319749	2955813
5857	319799	2955716
5858	319846	2955593
5859	319892	2955457
5860	319953	2955463
5861	319994	2955284
5862	320045	2955191
5863	320103	2955173
5864	320147	2955019
5865	320191	2954869
5866	320259	2954935
5867	320310	2954852
5868	320360	2954747
5869	320402	2954581
5870	320451	2954475
5871	320498	2954351
5872	320576	2954514
5873	320620	2954356
5874	320670	2954260
5875	320706	2954040
5876	320758	2953955
5877	320808	2953864
5878	320865	2953828
5879	320920	2953781
5880	320964	2953625
5881	321013	2953520
5882	321061	2953409
5883	321135	2953530
5884	321208	2953646
5885	321262	2953584
5886	321306	2953433
5887	321363	2953399
5888	321426	2953425
5889	321489	2953445
5890	321538	2953342
5891	321593	2953288
5892	321645	2953209
5893	321703	2953187
5894	321762	2953175
5895	321811	2953067
5896	321847	2952839
5897	321902	2952794
5898	321972	2952881
5899	322020	2952767
5900	322081	2952771
5901	322150	2952848
5902	322208	2952819
5903	322259	2952734
5904	322298	2952535
5905	322343	2952391
5906	322389	2952260
5907	322436	2952139
5908	322477	2951956
5909	322517	2951770
5910	322548	2951497
5911	322581	2951246
5912	322613	2950989
5913	322661	2950875
5914	322691	2950595
5915	322729	2950385
5916	322771	2950220
5917	322821	2950119
5918	322867	2949990
5919	322917	2949898
5920	322976	2949878
5921	323026	2949786
5922	323084	2949761
5923	323127	2949604
5924	323169	2949432
5925	323211	2949261
5926	323250	2949065
5927	323286	2948844
5928	323323	2948626
5929	323369	2948496
5930	323416	2948373
5931	323458	2948202
5932	323500	2948034
5933	323540	2947851
5934	323571	2947577
5935	323615	2947434
5936	323652	2947221
5937	323689	2947007
5938	323732	2946842
5939	323776	2946693
5940	323833	2946664
5941	323874	2946487
5942	323934	2946476
5943	323976	2946311
5944	324022	2946177
5945	324065	2946016
5946	324106	2945842
5947	324145	2945643
5948	324197	2945573
5949	324235	2945364
5950	324279	2945220
5951	324309	2944941
5952	324352	2944780
5953	324398	2944650
5954	324437	2944450
5955	324486	2944350
5956	324521	2944116
5957	324559	2943918
5958	324600	2943740
5959	324648	2943620
5960	324684	2943399
5961	324727	2943240
5962	324776	2943144
5963	324811	2942913
5964	324857	2942775
5965	324915	2942760
5966	324976	2942760
5967	325125	2943561
5968	325231	2943971
5969	325333	2944353
5970	325420	2944586
5971	325496	2944733
5972	325567	2944820
5973	325631	2944853
5974	325682	2944768
5975	325730	2944659
5976	325795	2944691
5977	325848	2944629
5978	325919	2944719
5979	325985	2944774
5980	326126	2945494
5981	326225	2945843
5982	326358	2946496
5983	326493	2947168
5984	326595	2947544
5985	326727	2948190
5986	326892	2949128
5987	326930	2948930
5988	327036	2949335
5989	327148	2949798
5990	327258	2950246
5991	327345	2950479
5992	327489	2951232
5993	327569	2951408
5994	327642	2951513
5995	327715	2951629
5996	327802	2951863
5997	327857	2951809
5998	327925	2951876
5999	327968	2951718
6000	328035	2951769
6001	328114	2951934
6002	328314	2953187
6003	328466	2954010
6004	328578	2954470
6005	328667	2954721
6006	328794	2955317
6007	328882	2955564
6008	328994	2956018
6009	329085	2956294
6010	329174	2956544
6011	329300	2957135
6012	329386	2957356
6013	329468	2957549
6014	329519	2957456
6015	329608	2957707
6016	329680	2957810
6017	329745	2957844
6018	329836	2958113
6019	329899	2958132
6020	329960	2958137
6021	330031	2958225
6022	330091	2958221
6023	330145	2958160
6024	330217	2958257
6025	330278	2958258
6026	330328	2958161
6027	330401	2958266
6028	330471	2958347
6029	330531	2958335
6030	330581	2958242
6031	330637	2958192
6032	330688	2958110
6033	330745	2958072
6034	330815	2958150
6035	330896	2958332
6036	330980	2958534
6037	331017	2958329
6038	331127	2958760
6039	331239	2959221
6040	331327	2959463
6041	331457	2960080
6042	331532	2960205
6043	331591	2960182
6044	331658	2960233
6045	331728	2960320
6046	331789	2960316
6047	331875	2960543
6048	331953	2960691
6049	332018	2960728
6050	332085	2960777
6051	332166	2960958
6052	332232	2961000
6053	332304	2961098
6054	332375	2961184
6055	332462	2961419
6056	332556	2961717
6057	332601	2961571
6058	332671	2961651
6059	332755	2961850
6060	332840	2962068
6061	332975	2962721
6062	333041	2962769
6063	333135	2963055
6064	333269	2963711
6065	333363	2964000
6066	333439	2964131
6067	333482	2963967
6068	333549	2964021
6069	333617	2964080
6070	333684	2964135
6071	333797	2964600
6072	333866	2964666
6073	333965	2964997
6074	334029	2965029
6075	334087	2964997
6076	334154	2965048
6077	334188	2964812
6078	334261	2964913
6079	334329	2964974
6080	334383	2964909
6081	334449	2964956
6082	334530	2965129
6083	334576	2964996
6084	334625	2964882
6085	334687	2964889
6086	334760	2964995
6087	334822	2965008
6088	334889	2965059
6089	334957	2965118
6090	335023	2965162
6091	335098	2965283
6092	335196	2965607
6093	335271	2965727
6094	335331	2965713
6095	335455	2966270
6096	335516	2966270
6097	335615	2966599
6098	335708	2966885
6099	335792	2967084
6100	335855	2967095
6101	335910	2967048
6102	336002	2967319
6103	336065	2967330
6104	336115	2967233
6105	336175	2967222
6106	336285	2967645
6107	336365	2967813
6108	336466	2968168
6109	336558	2968431
6110	336651	2968717
6111	336751	2969057
6112	336845	2969342
6113	336895	2969244
6114	336982	2969470
6115	337054	2969566
6116	337147	2969838
6117	337220	2969944
6118	337299	2970099
6119	337357	2970070
6120	337427	2970148
6121	337498	2970230
6122	337587	2970475
6123	337691	2970842
6124	337800	2971265
6125	337899	2971592
6126	338035	2972255
6127	338089	2972182
6128	338153	2972204
6129	338197	2972051
6130	338322	2972612
6131	338431	2973031
6132	338565	2973668
6133	338653	2973900
6134	338720	2973949
6135	338797	2974084
6136	338899	2974442
6137	339015	2974921
6138	339123	2975325
6139	339218	2975618
6140	339311	2975892
6141	339382	2975979
6142	339430	2975856
6143	339488	2975827
6144	339571	2976018
6145	339613	2975847
6146	339668	2975788
6147	339707	2975590
6148	339765	2975556
6149	339857	2975828
6150	339909	2975744
6151	339952	2975581
6152	340004	2975499
6153	340049	2975347
6154	340097	2975232
6155	340163	2975267
6156	340213	2975173
6157	340277	2975194
6158	340323	2975054
6159	340366	2974889
6160	340401	2974658
6161	340461	2974649
6162	340507	2974508
6163	340551	2974359
6164	340589	2974148
6165	340664	2974264
6166	340768	2974636
6167	340821	2974566
6168	340875	2974495
6169	340918	2974337
6170	340965	2974202
6171	341010	2974064
6172	341075	2974088
6173	341119	2973939
6174	341160	2973759
6175	341204	2973604
6176	341248	2973454
6177	341298	2973356
6178	341346	2973237
6179	341382	2973010
6180	341415	2972758
6181	341458	2972601
6182	341501	2972441
6183	341541	2972246
6184	341582	2972073
6185	341679	2972376
6186	341743	2972397
6187	341827	2972591
6188	341885	2972565
6189	341955	2972633
6190	341998	2972475
6191	342049	2972381
6192	342094	2972238
6193	342167	2972341
6194	342223	2972293
6195	342278	2972232
6196	342352	2972336
6197	342398	2972208
6198	342457	2972181
6199	342510	2972108
6200	342558	2971990
6201	342640	2972163
6202	342691	2972069
6203	342858	2972990
6204	343005	2973723
6205	343085	2973886
6206	343170	2974085
6207	343263	2974359
6208	343327	2974376
6209	343375	2974264
6210	343442	2974309
6211	343498	2974257
6212	343645	2974997
6213	343722	2975131
6214	343797	2975246
6215	343851	2975178
6216	343910	2975157
6217	343961	2975060
6218	344018	2975022
6219	344066	2974903
6220	344122	2974856
6221	344211	2975092
6222	344267	2975037
6223	344335	2975090
6224	344398	2975108
6225	344443	2974960
6226	344490	2974836
6227	344555	2974865
6228	344611	2974808
6229	344656	2974670
6230	344740	2974855
6231	344837	2975160
6232	344932	2975452
6233	344987	2975392
6234	345037	2975292
6235	345081	2975138
6236	345144	2975147
6237	345202	2975115
6238	345250	2975001
6239	345305	2974943
6240	345368	2974948
6241	345450	2975122
6242	345508	2975093
6243	345558	2974989
6244	345616	2974957
6245	345676	2974941
6246	345727	2974846
6247	345806	2974995
6248	345859	2974921
6249	345913	2974852
6250	345962	2974749
6251	346011	2974637
6252	346109	2974944
6253	346183	2975053
6254	346254	2975130
6255	346338	2975326
6256	346421	2975501
6257	346502	2975668
6258	346639	2976318
6259	346700	2976307
6260	346755	2976251
6261	346856	2976588
6262	346916	2976567
6263	346962	2976431
6264	347006	2976279
6265	347055	2976174
6266	347113	2976138
6267	347173	2976125
6268	347233	2976104
6269	347285	2976022
6270	347336	2975925
6271	347387	2975834
6272	347447	2975817
6273	347511	2975833
6274	347558	2975708
6275	347608	2975611
6276	347659	2975513
6277	347708	2975407
6278	347755	2975274
6279	347811	2975226
6280	347866	2975170
6281	347918	2975081
6282	347971	2975011
6283	348022	2974920
6284	348068	2974778
6285	348120	2974695
6286	348169	2974583
6287	348217	2974470
6288	348263	2974336
6289	348330	2974376
6290	348400	2974446
6291	348457	2974402
6292	348525	2974456
6293	348572	2974331
6294	348632	2974315
6295	348680	2974197
6296	348734	2974125
6297	348790	2974082
6298	348843	2974002
6299	348945	2974347
6300	349036	2974592
6301	349098	2974595
6302	349149	2974501
