iter	SMAPE	RMSE
4798	1.962786258	1.798053569
4799	1.962341014	1.797660624
4800	1.962037895	1.797399429
4801	1.961610319	1.79707839
4802	1.961193852	1.796685527
4803	1.960873545	1.796399632
4804	1.960466362	1.795988143
4805	1.95999711	1.795623466
4806	1.959510472	1.79518098
4807	1.958847844	1.794572279
4808	1.958388569	1.794186696
4809	1.957991518	1.793850217
4810	1.957580578	1.793469369
4811	1.95732012	1.793167026
4812	1.95703408	1.792879563
4813	1.956617583	1.792524481
4814	1.956219241	1.792167566
4815	1.955868477	1.791856861
4816	1.955469947	1.791567521
4817	1.955069223	1.791132952
4818	1.95475201	1.790856694
4819	1.954482572	1.790611313
4820	1.95423336	1.790315485
4821	1.953692949	1.789769525
4822	1.953493342	1.789477378
4823	1.953176604	1.789284528
4824	1.953036585	1.789091652
4825	1.952654811	1.788757645
4826	1.952114246	1.788326166
4827	1.951789214	1.788091524
4828	1.951476673	1.78774128
4829	1.951089108	1.787279448
4830	1.950845283	1.787155168
4831	1.95056078	1.786875323
4832	1.950075451	1.786397032
4833	1.949835299	1.786043311
4834	1.949550946	1.78585296
4835	1.949152638	1.785488013
4836	1.948842026	1.785123203
4837	1.948332268	1.784703067
4838	1.948017139	1.784377158
4839	1.947708103	1.784172505
4840	1.946950704	1.783541544
4841	1.946622378	1.783216341
4842	1.946285733	1.782943155
4843	1.945662987	1.782336693
4844	1.945212787	1.782031154
4845	1.944870525	1.781777001
4846	1.944623503	1.781579124
4847	1.944021089	1.781038889
4848	1.943704495	1.780686317
4849	1.94319142	1.780323337
4850	1.942600874	1.779830981
4851	1.942434408	1.779716607
4852	1.941999044	1.779380173
4853	1.941536757	1.778866044
4854	1.941313079	1.778668581
4855	1.940953814	1.778342195
4856	1.940434769	1.777813203
4857	1.94009567	1.777443231
4858	1.939759551	1.777131118
4859	1.939365314	1.776847147
4860	1.938898965	1.776432506
4861	1.938617671	1.776153744
4862	1.938218281	1.775747342
4863	1.937772351	1.775349815
4864	1.937393862	1.775080133
4865	1.936829976	1.774559786
4866	1.936458426	1.774219509
4867	1.936164978	1.773955109
4868	1.93590335	1.773727256
4869	1.935538522	1.77346539
4870	1.935244485	1.773266873
4871	1.934867043	1.772963008
4872	1.934724156	1.77283351
4873	1.934470724	1.772657344
4874	1.934139733	1.7723689
4875	1.933969472	1.772189773
4876	1.933767093	1.771977647
4877	1.933445247	1.77168537
4878	1.933226617	1.77143323
4879	1.932792983	1.770926438
4880	1.93257978	1.770782721
4881	1.932316542	1.770540103
4882	1.931899081	1.770171458
4883	1.931617794	1.76994419
4884	1.931246528	1.769525494
4885	1.930943695	1.769215369
4886	1.930808698	1.769004439
4887	1.930654603	1.768754195
4888	1.930249858	1.768445718
4889	1.930038067	1.768184771
4890	1.929685052	1.767806403
4891	1.929314861	1.767561639
4892	1.928832715	1.767206838
4893	1.928567982	1.76697162
4894	1.928318124	1.766688249
4895	1.927978788	1.766359737
4896	1.927472883	1.765977881
4897	1.927101983	1.76573956
4898	1.926748358	1.765374465
4899	1.926279586	1.764967648
4900	1.925876186	1.764622036
4901	1.925622244	1.7644133
4902	1.924998118	1.763899937
4903	1.924655732	1.763601385
4904	1.924354068	1.763345887
4905	1.924066894	1.763010021
4906	1.923764876	1.762653655
4907	1.923363707	1.762273831
4908	1.923125571	1.761964914
4909	1.922687649	1.761634279
4910	1.922411083	1.761361357
4911	1.92215452	1.761117509
4912	1.921820353	1.760818995
4913	1.921581298	1.760460175
4914	1.92121537	1.760133284
4915	1.920916318	1.759799053
4916	1.920628944	1.75945205
4917	1.9202472	1.759107863
4918	1.919768172	1.758711944
4919	1.919431719	1.758430736
4920	1.919187692	1.758198762
4921	1.918965809	1.758049548
4922	1.918720614	1.757915109
4923	1.918317323	1.757580446
4924	1.918102407	1.757369805
4925	1.917891395	1.757143495
4926	1.91771274	1.75692693
4927	1.917521127	1.756723609
4928	1.916988902	1.756306058
4929	1.916657745	1.755969598
4930	1.916405963	1.755623088
4931	1.916143071	1.755416773
4932	1.915791205	1.755160758
4933	1.915330065	1.754722041
4934	1.915064258	1.754401006
4935	1.914784113	1.754086341
4936	1.91454811	1.753913935
4937	1.914283927	1.75368296
4938	1.913803098	1.753310071
4939	1.913390847	1.753026895
4940	1.913106811	1.752713847
4941	1.912780559	1.75238173
4942	1.912302048	1.751987312
4943	1.911876493	1.751541877
4944	1.911282603	1.751042944
4945	1.910974682	1.750768995
4946	1.910630603	1.750412255
4947	1.910211319	1.750149478
4948	1.909775659	1.749857407
4949	1.909646056	1.749734753
4950	1.90937504	1.749499943
4951	1.908980311	1.749220884
4952	1.908781798	1.748992839
4953	1.908528622	1.748765814
4954	1.90808367	1.748345212
4955	1.907856893	1.748189231
4956	1.907396764	1.747790089
4957	1.907019571	1.747503537
4958	1.906708385	1.747244174
4959	1.906408251	1.747041678
4960	1.906065416	1.746779559
4961	1.905797744	1.746502813
4962	1.90554272	1.746310156
4963	1.905126587	1.745853682
4964	1.904706918	1.745391847
4965	1.904447717	1.745093981
4966	1.903825781	1.744533542
4967	1.903570182	1.744328201
4968	1.902985673	1.743840495
4969	1.90249031	1.743378112
4970	1.902266701	1.743184233
4971	1.902003366	1.742912969
4972	1.901713792	1.742700703
4973	1.901291459	1.742192136
4974	1.900847662	1.741858056
4975	1.900606642	1.741687521
4976	1.900434914	1.741553666
4977	1.900252076	1.741388943
4978	1.899947035	1.741118375
4979	1.899484704	1.740762259
4980	1.899305793	1.740595949
4981	1.898874793	1.740210689
4982	1.898591858	1.739875888
4983	1.898276946	1.739618897
4984	1.898138934	1.739475467
4985	1.897872262	1.739201245
4986	1.897569908	1.738947138
4987	1.897318151	1.73856823
4988	1.897085203	1.738220703
4989	1.896545685	1.737763071
4990	1.896153999	1.737320972
4991	1.895908186	1.737094748
4992	1.895786809	1.736939708
4993	1.895626303	1.736828083
4994	1.895260465	1.736466115
4995	1.895013041	1.736312451
4996	1.894563084	1.73601688
4997	1.894128528	1.735651272
4998	1.893603714	1.735239309
4999	1.893307025	1.734896057
5000	1.892723584	1.734450736
5001	1.892355289	1.734114919
5002	1.891887232	1.733353727
5003	1.891605764	1.733121888
5004	1.891268312	1.732874113
5005	1.890804087	1.732502107
5006	1.890503471	1.732256998
5007	1.890118723	1.7319433
5008	1.889824067	1.731679626
5009	1.88940301	1.731344712
5010	1.889081288	1.730872671
5011	1.888643005	1.730469072
5012	1.888327941	1.730150372
5013	1.888084134	1.729915034
5014	1.887836794	1.729685425
5015	1.887635134	1.729424152
5016	1.887343463	1.729183833
5017	1.887285233	1.729133723
5018	1.886742793	1.728633722
5019	1.886299475	1.728264897
5020	1.886016209	1.72796714
5021	1.885856176	1.727841254
5022	1.88535718	1.727449833
5023	1.885097029	1.727203274
5024	1.884972913	1.727097889
5025	1.88457678	1.726715876
5026	1.884462753	1.726643011
5027	1.884230986	1.726397074
5028	1.883781549	1.726005138
5029	1.883515375	1.725650324
5030	1.883273188	1.725432474
5031	1.883128795	1.725278036
5032	1.88267054	1.724882315
5033	1.882393984	1.724699784
5034	1.881919062	1.724262479
5035	1.881578896	1.723997402
5036	1.881319927	1.723828268
5037	1.880740781	1.723413716
5038	1.880286073	1.723053111
5039	1.879806467	1.722579326
5040	1.879646279	1.722427449
5041	1.879213749	1.722055008
5042	1.878782403	1.721689344
5043	1.878252611	1.721212013
5044	1.877996995	1.720972445
5045	1.877615192	1.720753233
5046	1.877297591	1.72047662
5047	1.876985322	1.720179399
5048	1.876545563	1.719811629
5049	1.876150539	1.719463838
5050	1.875768734	1.71901997
5051	1.875292063	1.718604033
5052	1.875034172	1.718423855
5053	1.874639561	1.71812501
5054	1.874426755	1.71795241
5055	1.874051567	1.717520271
5056	1.873505503	1.717107545
5057	1.873073524	1.71672087
5058	1.872827796	1.716582474
5059	1.872558636	1.716401151
5060	1.872483682	1.716331139
5061	1.872127296	1.715975978
5062	1.871803266	1.715743083
5063	1.871543057	1.715412746
5064	1.87091931	1.714883026
5065	1.870631431	1.714658447
5066	1.87044557	1.714504388
5067	1.869939185	1.714103169
5068	1.869518126	1.713738454
5069	1.869065193	1.713359685
5070	1.868874335	1.713228221
5071	1.86840916	1.712814566
5072	1.868018833	1.712486859
5073	1.867876048	1.712359548
5074	1.867671081	1.712184118
5075	1.867332736	1.711856279
5076	1.867050576	1.711685634
5077	1.866849296	1.711448854
5078	1.866456631	1.711146993
5079	1.86612321	1.710784095
5080	1.865694284	1.710472613
5081	1.865401162	1.710291429
5082	1.865089011	1.710018011
5083	1.864598558	1.709579734
5084	1.864377256	1.709348027
5085	1.864198368	1.709181608
5086	1.863941161	1.708860285
5087	1.86359193	1.708541784
5088	1.862932272	1.708052506
5089	1.862716025	1.70787525
5090	1.862351318	1.707575383
5091	1.862126621	1.707315958
5092	1.861819028	1.706898089
5093	1.861423391	1.706535638
5094	1.860956376	1.706129177
5095	1.860662165	1.705850833
5096	1.86033018	1.705589388
5097	1.859921624	1.705303616
5098	1.85971049	1.705166799
5099	1.859436402	1.704916443
5100	1.859103321	1.704645377
5101	1.858591487	1.704195642
5102	1.85831929	1.703814347
5103	1.857973712	1.703428647
5104	1.857611013	1.70295802
5105	1.857307426	1.702742629
5106	1.856712786	1.702251197
5107	1.856428032	1.701955332
5108	1.856013274	1.701616069
5109	1.855979102	1.701604148
5110	1.855697258	1.701313746
5111	1.85531357	1.700915173
5112	1.85505943	1.70070229
5113	1.854871867	1.700497408
5114	1.85461942	1.700270795
5115	1.85416917	1.699869934
5116	1.853946356	1.699672951
5117	1.853729482	1.699498517
5118	1.853338244	1.699063225
5119	1.853021196	1.698687225
5120	1.852638416	1.698336071
5121	1.852299349	1.698062043
5122	1.852178368	1.697958683
5123	1.851913679	1.697722803
5124	1.851625036	1.69743829
5125	1.851179772	1.696902368
5126	1.850937427	1.696649949
5127	1.850487747	1.696345729
5128	1.850031288	1.695878988
5129	1.849653045	1.695604716
5130	1.849254927	1.695354765
5131	1.849173041	1.695279169
5132	1.848746942	1.694955457
5133	1.848514869	1.694832564
5134	1.848279993	1.694618562
5135	1.848106072	1.694462084
5136	1.847787261	1.694227419
5137	1.847143238	1.693683015
5138	1.84693081	1.693479451
5139	1.846572567	1.693107781
5140	1.846370653	1.69293117
5141	1.846083161	1.692647749
5142	1.845668938	1.692274502
5143	1.8454052	1.692073886
5144	1.845143704	1.691732082
5145	1.845019277	1.691623051
5146	1.844516877	1.691208881
5147	1.844095235	1.690933317
5148	1.843650653	1.69053755
5149	1.843380013	1.690235373
5150	1.842991206	1.689933949
5151	1.842630629	1.689663155
5152	1.8423686	1.689384168
5153	1.842098751	1.689168066
5154	1.841726264	1.688744585
5155	1.841561178	1.688533788
5156	1.841260047	1.688363531
5157	1.840955184	1.687915415
5158	1.840675326	1.687668811
5159	1.840324487	1.687333212
5160	1.839983415	1.68701617
5161	1.839550327	1.686627308
5162	1.839322772	1.686456978
5163	1.839063204	1.686171237
5164	1.838922563	1.686072338
5165	1.838483601	1.685752017
5166	1.838477312	1.685750166
5167	1.838068399	1.685428024
5168	1.837652832	1.685034965
5169	1.837394351	1.684755438
5170	1.836861566	1.684308926
5171	1.836418325	1.683939634
5172	1.835974356	1.683527852
5173	1.835572302	1.683145366
5174	1.835301212	1.682843603
5175	1.835052734	1.682629729
5176	1.834865944	1.682464422
5177	1.834596296	1.682239014
5178	1.834320693	1.681977752
5179	1.833886515	1.681618528
5180	1.833583039	1.681380701
5181	1.833144143	1.681029688
5182	1.83286755	1.680787823
5183	1.832718245	1.680657379
5184	1.832562372	1.680532223
5185	1.831959417	1.6800825
5186	1.831756161	1.679852242
5187	1.831347419	1.679546126
5188	1.831054197	1.679293262
5189	1.830607652	1.678940428
5190	1.830326869	1.678722003
5191	1.830068553	1.678516171
5192	1.829694059	1.678259598
5193	1.829397039	1.67802017
5194	1.829066661	1.677655871
5195	1.828905323	1.677541702
5196	1.828540749	1.677258123
5197	1.828150608	1.676909549
5198	1.827914503	1.676642042
5199	1.827630682	1.676365631
5200	1.827467585	1.676262292
5201	1.827146892	1.675983778
5202	1.826701894	1.675590593
5203	1.826393354	1.675305272
5204	1.826069853	1.67501803
5205	1.825547609	1.674601567
5206	1.8252704	1.674351489
5207	1.824924275	1.674090683
5208	1.824609147	1.673793251
5209	1.824529792	1.67374605
5210	1.824307521	1.673450179
5211	1.824174853	1.673330406
5212	1.82381545	1.672988633
5213	1.8236035	1.672823701
5214	1.82343104	1.67266323
5215	1.823023062	1.672384822
5216	1.822763354	1.67214567
5217	1.82257693	1.671921071
5218	1.822461285	1.671825847
5219	1.822144668	1.671585621
5220	1.822084439	1.671508663
5221	1.821685112	1.671097415
5222	1.821440674	1.670752892
5223	1.820686036	1.6701959
5224	1.820349617	1.669840143
5225	1.820027776	1.669583091
5226	1.819454433	1.669060546
5227	1.819236333	1.668906813
5228	1.819065164	1.668767544
5229	1.818798368	1.66859503
5230	1.818364913	1.66821669
5231	1.81806728	1.667918282
5232	1.817738929	1.667619837
5233	1.817287005	1.667224187
5234	1.817051245	1.666991404
5235	1.816722724	1.666707872
5236	1.816404542	1.666417462
5237	1.816264231	1.666248783
5238	1.816021111	1.666082483
5239	1.815677522	1.66575269
5240	1.815376068	1.665474904
5241	1.815159587	1.665319071
5242	1.814803226	1.665017819
5243	1.81467474	1.664892007
5244	1.814420816	1.664636518
5245	1.814308733	1.664484645
5246	1.814133891	1.664370567
5247	1.813675462	1.664058125
5248	1.813284426	1.663655902
5249	1.813000905	1.663376033
5250	1.812826228	1.663219897
5251	1.812392054	1.662853497
5252	1.812080895	1.662508225
5253	1.811707089	1.662126814
5254	1.811139363	1.66163423
5255	1.810827525	1.661305084
5256	1.810596186	1.661081115
5257	1.810287752	1.660786359
5258	1.809941109	1.660450912
5259	1.809756158	1.660338833
5260	1.809714639	1.66031296
5261	1.809441872	1.660141215
5262	1.809080744	1.65976404
5263	1.808743951	1.659476191
5264	1.808420861	1.659152461
5265	1.808325194	1.659074141
5266	1.807937476	1.658769664
5267	1.807480636	1.658326313
5268	1.807034031	1.658013457
5269	1.806825506	1.657671178
5270	1.806642113	1.657532236
5271	1.806633848	1.657529483
5272	1.806278521	1.65718498
5273	1.806200051	1.65712124
5274	1.805738832	1.656688583
5275	1.805496982	1.656463143
5276	1.805277484	1.656125849
5277	1.804766288	1.655650106
5278	1.804374803	1.655371554
5279	1.803946442	1.654987765
5280	1.803452273	1.654656346
5281	1.803207546	1.654345017
5282	1.802890513	1.65406974
5283	1.802471537	1.653767133
5284	1.802245874	1.653574693
5285	1.801883461	1.653204904
5286	1.801495933	1.652856281
5287	1.801291431	1.652672458
5288	1.800873127	1.652321106
5289	1.800755722	1.652183968
5290	1.80039261	1.6518544
5291	1.800077716	1.651611095
5292	1.799701212	1.651279867
5293	1.799492336	1.651094765
5294	1.799311459	1.650959684
5295	1.799199034	1.650813723
5296	1.798844062	1.650566571
5297	1.798406668	1.650272682
5298	1.79825408	1.650072538
5299	1.79802287	1.649882767
5300	1.797829768	1.649752264
5301	1.79759905	1.6495506
5302	1.797129255	1.649094248
5303	1.796857345	1.64881716
5304	1.796523756	1.648447476
5305	1.796315041	1.648317847
5306	1.795981694	1.647938903
5307	1.795717159	1.647687116
5308	1.795548451	1.64748213
5309	1.795234214	1.647120393
5310	1.795010968	1.646897186
5311	1.794792098	1.646714351
5312	1.794495527	1.646481004
5313	1.794267623	1.646212288
5314	1.793914376	1.645942794
5315	1.79352773	1.645634301
5316	1.793279757	1.645496789
5317	1.792712538	1.645113859
5318	1.792417125	1.644888242
5319	1.792080683	1.644632732
5320	1.792036722	1.64459024
5321	1.791539815	1.644214931
5322	1.791229822	1.644024489
5323	1.79084688	1.643660853
5324	1.790656545	1.643455526
5325	1.790348396	1.64317631
5326	1.790080589	1.642910436
5327	1.789645	1.642497176
5328	1.789318735	1.642295057
5329	1.78915536	1.642142466
5330	1.789033416	1.641998438
5331	1.788725883	1.64168936
5332	1.788538418	1.64142331
5333	1.788390997	1.641295721
5334	1.788085418	1.640945136
5335	1.787689169	1.640654077
5336	1.787412086	1.640263179
5337	1.787297437	1.640151077
5338	1.786869736	1.639800744
5339	1.786631285	1.639586634
5340	1.786495765	1.639472173
5341	1.786269277	1.639229147
5342	1.785748648	1.638873004
5343	1.785380011	1.638512371
5344	1.784902275	1.638078323
5345	1.784590217	1.63771125
5346	1.784109107	1.637375534
5347	1.783756983	1.63703092
5348	1.783407061	1.636789367
5349	1.783013095	1.636508557
5350	1.78282963	1.636305018
5351	1.782448037	1.635966578
5352	1.782097756	1.635658039
5353	1.781925433	1.635521819
5354	1.781820386	1.635427429
5355	1.781583407	1.63525888
5356	1.781250294	1.635038822
5357	1.7809306	1.634826497
5358	1.780682268	1.634522302
5359	1.780335711	1.634207171
5360	1.779936131	1.633842375
5361	1.779682262	1.63353871
5362	1.779293908	1.633217444
5363	1.778871978	1.632896363
5364	1.778567848	1.632483816
5365	1.7781209	1.632048042
5366	1.777935438	1.631882148
5367	1.777646101	1.631585192
5368	1.777218485	1.631291008
5369	1.77700601	1.631106482
5370	1.776933042	1.63107077
5371	1.776612133	1.630814725
5372	1.77630762	1.63051231
5373	1.775987257	1.630245843
5374	1.775876459	1.630112086
5375	1.775432897	1.629705226
5376	1.775242058	1.629343476
5377	1.774857176	1.62902331
5378	1.774571943	1.628758099
5379	1.774399935	1.628614964
5380	1.774178846	1.62847783
5381	1.773786965	1.628086857
5382	1.773488796	1.627780402
5383	1.773213037	1.627598949
5384	1.772926039	1.627388858
5385	1.772750737	1.627109173
5386	1.772400614	1.626741319
5387	1.772399767	1.626740628
5388	1.772170027	1.62644548
5389	1.771677059	1.625985336
5390	1.771496856	1.625791884
5391	1.771206707	1.625595885
5392	1.770884281	1.62526963
5393	1.77055612	1.624891554
5394	1.770334107	1.624696357
5395	1.770088185	1.624429713
5396	1.769828735	1.624228532
5397	1.769234345	1.623768624
5398	1.768649538	1.623341938
5399	1.76830061	1.62297875
5400	1.76803906	1.62271646
5401	1.767745991	1.62236425
5402	1.767531562	1.622192987
5403	1.767207483	1.621967324
5404	1.766634223	1.621524328
5405	1.766139624	1.62117161
5406	1.76577803	1.620881623
5407	1.765597358	1.620721999
5408	1.765404622	1.620550188
5409	1.76510498	1.620312696
5410	1.76480654	1.620013873
5411	1.764591742	1.619853849
5412	1.764263842	1.619562594
5413	1.764116948	1.619438776
5414	1.763877855	1.619211012
5415	1.763577601	1.618943153
5416	1.763343741	1.618775855
5417	1.763094836	1.61849608
5418	1.762790054	1.618210844
5419	1.762426982	1.617883418
5420	1.762220137	1.617347801
5421	1.761775471	1.616918609
5422	1.761536289	1.616770353
5423	1.761347326	1.616595027
5424	1.760848968	1.616256805
5425	1.760339642	1.615756801
5426	1.759995668	1.615488601
5427	1.759682276	1.615035314
5428	1.759466683	1.614841591
5429	1.759228129	1.614596112
5430	1.758940163	1.614426376
5431	1.758712305	1.614228225
5432	1.758389336	1.613875032
5433	1.758130888	1.613650541
5434	1.757444523	1.613018689
5435	1.756914568	1.612611238
5436	1.756610757	1.612325438
5437	1.756257588	1.612036408
5438	1.755944511	1.611817303
5439	1.755517588	1.611445854
5440	1.755218297	1.611160448
5441	1.7549642	1.61093053
5442	1.754669511	1.610614682
5443	1.754368872	1.610376344
5444	1.754187588	1.610170289
5445	1.753801708	1.609863969
5446	1.753421311	1.609520036
5447	1.752986444	1.609127626
5448	1.752825013	1.609051057
5449	1.752539199	1.608829749
5450	1.752365017	1.608633734
5451	1.752125273	1.608329981
5452	1.751878106	1.608131439
5453	1.751635775	1.607936785
5454	1.751409221	1.60759092
5455	1.750989597	1.607156317
5456	1.750546024	1.606778464
5457	1.750140089	1.606491195
5458	1.749837705	1.606244244
5459	1.749652026	1.606080067
5460	1.749213053	1.605771024
5461	1.748948406	1.605579043
5462	1.748850952	1.60544716
5463	1.748580727	1.605201172
5464	1.748260181	1.604990962
5465	1.747992727	1.604763492
5466	1.747855813	1.604621187
5467	1.747635018	1.604436899
5468	1.747344966	1.604192444
5469	1.747248092	1.60412748
5470	1.747038557	1.603955716
5471	1.746596324	1.603406322
5472	1.746113369	1.603080537
5473	1.745726048	1.602660813
5474	1.745540082	1.602484281
5475	1.745154629	1.602219607
5476	1.744780166	1.601872076
5477	1.744375152	1.601459996
5478	1.744063631	1.601184225
5479	1.743586333	1.600769684
5480	1.743224383	1.600442183
5481	1.742767006	1.600074678
5482	1.742531447	1.599793411
5483	1.742186259	1.599510704
5484	1.741991355	1.599376531
5485	1.74171828	1.599199136
5486	1.741589519	1.599057508
5487	1.741207138	1.59871281
5488	1.740858415	1.598412797
5489	1.740337692	1.597839319
5490	1.739999189	1.597520809
5491	1.739705687	1.597248623
5492	1.739429826	1.597010779
5493	1.739287528	1.596889655
5494	1.739119979	1.596744362
5495	1.738656428	1.596423989
5496	1.738433697	1.596271118
5497	1.738223153	1.59606982
5498	1.737895075	1.595848543
5499	1.737636506	1.595650047
5500	1.737393648	1.595488036
5501	1.736941591	1.595127863
5502	1.736814645	1.595047826
5503	1.736575744	1.594762966
5504	1.736368636	1.594620391
5505	1.736004812	1.594297421
5506	1.735720994	1.594017061
5507	1.735467259	1.593829754
5508	1.735151275	1.593525467
5509	1.734812051	1.593194035
5510	1.734668254	1.593063539
5511	1.734254677	1.592695704
5512	1.733999797	1.59248575
5513	1.733745667	1.592281391
5514	1.733359501	1.59188209
5515	1.732993062	1.591583731
5516	1.732650978	1.591320619
5517	1.732434266	1.591178209
5518	1.732087938	1.590903832
5519	1.731710401	1.590667355
5520	1.731405222	1.59042575
5521	1.730972776	1.590055914
5522	1.730640634	1.589673182
5523	1.73025431	1.589315073
5524	1.729812696	1.588922755
5525	1.729542238	1.588678172
5526	1.729204822	1.588282495
5527	1.728864579	1.587953181
5528	1.728353951	1.587533501
5529	1.727988694	1.587175865
5530	1.727643535	1.586843605
5531	1.727332206	1.586583043
5532	1.727192344	1.586387997
5533	1.72674393	1.586125492
5534	1.726382663	1.585791121
5535	1.726198236	1.585647704
5536	1.725848127	1.58539996
5537	1.725634133	1.585180872
5538	1.725167202	1.584832179
5539	1.724763485	1.584502112
5540	1.724336627	1.584170166
5541	1.724089962	1.583964896
5542	1.723675009	1.583578272
5543	1.723465219	1.583327008
5544	1.723148178	1.582988405
5545	1.722822803	1.582746971
5546	1.722417404	1.582373379
5547	1.722186268	1.582147388
5548	1.72185535	1.581778138
5549	1.721721791	1.581608778
5550	1.721318253	1.581277698
5551	1.721070267	1.58097567
5552	1.720784178	1.58070217
5553	1.720576149	1.580525025
5554	1.720210053	1.580164489
5555	1.71994887	1.579960357
5556	1.719794668	1.579698172
5557	1.719486698	1.579464352
5558	1.719165975	1.579142877
5559	1.718834994	1.578840547
5560	1.718362075	1.578350082
5561	1.718002813	1.577980736
5562	1.717698842	1.577646392
5563	1.717508646	1.577445832
5564	1.717346345	1.577188908
5565	1.716882729	1.576740216
5566	1.71660038	1.576532406
5567	1.716189498	1.576202403
5568	1.715840743	1.575800176
5569	1.715540756	1.575555716
5570	1.715133072	1.575247703
5571	1.714700521	1.574852498
5572	1.714543774	1.574722134
5573	1.713961115	1.57433316
5574	1.713660071	1.574050988
5575	1.713415653	1.573856228
5576	1.71323249	1.573655263
5577	1.712936267	1.573344681
5578	1.71251043	1.573021674
5579	1.712306321	1.572848261
5580	1.712165258	1.572657494
5581	1.711925587	1.572456062
5582	1.711629649	1.572228935
5583	1.71131524	1.571961601
5584	1.711145944	1.571806916
5585	1.710673902	1.571473635
5586	1.710301831	1.571229181
5587	1.710044742	1.571023925
5588	1.709601383	1.570645622
5589	1.709264003	1.57035751
5590	1.709065769	1.570239313
5591	1.708630059	1.5698993
5592	1.708317665	1.569556254
5593	1.707994402	1.569277964
5594	1.707786489	1.569110833
5595	1.707405564	1.568752093
5596	1.70722984	1.568602084
5597	1.706835869	1.56817628
5598	1.706366524	1.567564778
5599	1.706102671	1.567319903
5600	1.70597675	1.567134598
5601	1.705658889	1.566737952
5602	1.705265422	1.566426492
5603	1.704808876	1.566031633
5604	1.704615089	1.565864213
5605	1.704251524	1.56555484
5606	1.703801145	1.565136419
5607	1.703323741	1.564633878
5608	1.70327579	1.564611415
5609	1.70292721	1.564361268
5610	1.702773511	1.564223778
5611	1.702386801	1.563802113
5612	1.702074953	1.563460067
5613	1.701680181	1.563162928
5614	1.701417066	1.562913549
5615	1.701062829	1.562659702
5616	1.700741917	1.562352556
5617	1.700597657	1.562227113
5618	1.700425196	1.562051872
5619	1.69996034	1.56171839
5620	1.69970123	1.561505599
5621	1.69929438	1.561147171
5622	1.699146145	1.561030136
5623	1.698838155	1.560741221
5624	1.698570102	1.560380225
5625	1.698311227	1.560107695
5626	1.698075371	1.559938447
5627	1.697762657	1.559648627
5628	1.697220527	1.559189695
5629	1.697011672	1.558989944
5630	1.697005918	1.558988214
5631	1.696665159	1.558621366
5632	1.696364976	1.55836645
5633	1.696150983	1.558080231
5634	1.695658316	1.557755995
5635	1.695383827	1.557550144
5636	1.695052198	1.557256003
5637	1.694905978	1.557109073
5638	1.694591118	1.556807285
5639	1.694499048	1.556710023
5640	1.694157003	1.556424327
5641	1.693729235	1.556057636
5642	1.693458693	1.555833353
5643	1.692982447	1.555362165
5644	1.692754688	1.555202596
5645	1.692482851	1.554841461
5646	1.692172001	1.554574588
5647	1.69172617	1.554246391
5648	1.691401227	1.553968348
5649	1.691121925	1.553734945
5650	1.690928147	1.553594338
5651	1.69074243	1.553457058
5652	1.690493562	1.553271179
5653	1.690247529	1.553054542
5654	1.690024237	1.552667399
5655	1.689594532	1.552323123
5656	1.689317057	1.55205208
5657	1.688843932	1.551606012
5658	1.688743139	1.551516296
5659	1.688495674	1.551231449
5660	1.688092954	1.550855747
5661	1.687887332	1.550650358
5662	1.687662363	1.550433708
5663	1.687658626	1.550432392
5664	1.687398287	1.550109052
5665	1.687032097	1.549851283
5666	1.68679367	1.549632587
5667	1.686515315	1.549328036
5668	1.68623312	1.549037502
5669	1.685834652	1.548735067
5670	1.685643378	1.548568728
5671	1.685386683	1.548353616
5672	1.685038329	1.548087611
5673	1.685031676	1.548086155
5674	1.684855401	1.547951039
5675	1.684608489	1.547742089
5676	1.68422832	1.547385733
5677	1.684019928	1.547190849
5678	1.683602489	1.546828754
5679	1.683317931	1.546660394
5680	1.683013526	1.546344292
5681	1.68261093	1.545983001
5682	1.682453923	1.545812183
5683	1.682200731	1.545623043
5684	1.68186462	1.545290163
5685	1.681411729	1.544922823
5686	1.68099901	1.544621122
5687	1.680569711	1.54416702
5688	1.680395794	1.544011976
5689	1.680240508	1.543835641
5690	1.679937011	1.543627141
5691	1.679792079	1.543331881
5692	1.679449154	1.543053915
5693	1.678987722	1.542578644
5694	1.678833845	1.542397775
5695	1.678602118	1.542196114
5696	1.678477953	1.542098566
5697	1.678292086	1.541948706
5698	1.678051372	1.541772491
5699	1.677523612	1.541313885
5700	1.677324227	1.541108021
5701	1.676677245	1.540552127
5702	1.676385535	1.540319949
5703	1.67605958	1.539958916
5704	1.675695047	1.539694495
5705	1.675423858	1.539417382
5706	1.674910515	1.539021104
5707	1.674518388	1.538532166
5708	1.674157008	1.538274994
5709	1.674147015	1.53824804
5710	1.673916053	1.538039862
5711	1.673593883	1.537788871
5712	1.673421807	1.537632574
5713	1.673209862	1.537473811
5714	1.673048935	1.537350371
5715	1.672835627	1.537162359
5716	1.672598666	1.536902227
5717	1.672118893	1.536455919
5718	1.671761853	1.53619277
5719	1.67159013	1.536028155
5720	1.671334858	1.535828225
5721	1.671182601	1.535667094
5722	1.670603283	1.53527107
5723	1.670348702	1.535080905
5724	1.670026018	1.534755482
5725	1.669956212	1.534683918
5726	1.66980529	1.534445037
5727	1.669560062	1.53421517
5728	1.669232604	1.533963689
5729	1.668987645	1.533721203
